0 6624 1000006.98769424
1 12014 1000006.98818841
2 17454 1000006.98831667
3 23502 1000006.98844551
4 29244 1000006.98858593
5 34717 1000006.98903243
6 39043 1000006.99961282
7 42644 1000007.39693441
8 46905 1000023.86730458
9 50622 1000745.99366515
10 53653 1033516.09522676
11 56426 2249501.18826472
12 59111 6536889.76976266
13 61426 7036239.74898734
14 63635 7114340.69545696
15 66259 7174631.72465402
16 68268 7226896.31871885
17 70277 7271996.23413491
18 72650 7310627.19822902
19 74643 7343501.40232905
20 76614 7371329.56065858
21 78954 7394794.706773
22 81297 7414530.99229344
23 83039 7431110.4837925
24 84432 7445037.48345798
25 86070 7456748.59731644
26 88609 7466616.58779531
27 90632 7474956.34876131
28 92817 7482031.78176681
29 94718 7488062.76590394
30 96732 7493231.74017887
31 98875 7497689.64950728
32 103418 7501561.15784822
33 105427 7504949.12468458
34 107581 7507938.39244183
35 109398 7510598.95697844
36 111234 7512988.60137261
37 113136 7515155.07189903
38 115650 7517137.86885449
39 117939 7518969.71653084
40 120332 7520677.76776833
41 124348 7522284.59003409
42 126210 7523808.97228895
43 129325 7525266.58519195
44 132021 7526670.52145767
45 134313 7528031.73835989
46 136077 7529359.42036628
47 138382 7530661.27658123
48 140678 7531943.78496004
49 142942 7533212.39303994
50 144590 7534471.68312559
51 146422 7535725.50839563
52 148529 7536977.10520127
53 150501 7538229.18585638
54 152446 7539484.01542938
55 154362 7540743.47540565
56 156416 7542009.1165681
57 158451 7543282.20301859
58 162887 7544563.74891787
59 164798 7545854.54923944
60 166706 7547155.20560272
61 168947 7548466.14806269
62 170922 7549787.65357938
63 172890 7551119.86176362
64 175069 7552462.78839197
65 177549 7553816.33709816
66 179495 7555180.30957729
67 184610 7556554.41458125
68 186815 7557938.27593464
69 188836 7559331.43976065
70 190911 7560733.38107233
71 192957 7562143.50985671
72 195039 7563561.17675559
73 197279 7564985.67842676
74 199347 7566416.26265278
75 201647 7567852.13325037
76 203756 7569292.45482105
77 205643 7570736.35737398
78 207492 7572182.94084305
79 209555 7573631.27951306
80 211350 7575080.42636376
81 213214 7576529.41733544
82 215537 7577977.27551547
83 218038 7579423.01524167
84 220436 7580865.64611614
