0 365 9448.25558404922
1 563 9495.67592500736
2 750 9515.48453154281
3 988 9526.69310440216
4 1174 9534.43740035334
5 1359 9540.42849217045
6 1544 9545.36010686726
7 1732 9549.57066039339
8 1920 9553.25244876093
9 2106 9556.52740688754
10 2292 9559.47869971909
11 2479 9562.1658474379
12 2663 9564.63289915582
13 2849 9566.91328744753
14 3156 9569.03291401668
15 3345 9571.01220594159
16 3530 9572.86753250941
17 3753 9574.61220597029
18 3968 9576.25720231232
19 4172 9577.81168885405
20 4356 9579.28341587626
21 4541 9580.67901097728
22 4726 9582.00420282939
23 4937 9583.26399304177
24 5145 9584.46278943642
25 5337 9585.60451032619
26 5568 9586.69266678624
27 5774 9587.73042807371
28 5961 9588.7206740337
29 6148 9589.66603737746
30 6335 9590.56893802141
31 6521 9591.43161116137
32 6705 9592.2561303721
33 6890 9593.04442673374
34 7115 9593.79830476829
35 7449 9594.51945580159
36 7792 9595.20946923758
37 8104 9595.86984213241
38 8449 9596.50198737714
39 8801 9597.1072407378
40 9156 9597.68686695248
41 9487 9598.24206504742
42 9797 9598.77397300336
43 10146 9599.28367187916
44 10491 9599.77218947995
45 10840 9600.24050364139
46 11202 9600.6895451887
47 11538 9601.12020061903
48 11864 9601.5333145467
49 12191 9601.92969194467
50 12511 9602.31010020959
51 12831 9602.675271073
52 13193 9603.02590237791
53 13545 9603.36265973645
54 13902 9603.68617808219
55 14261 9603.99706312801
56 14620 9604.29589273936
57 14985 9604.58321823071
58 15344 9604.85956559221
59 15694 9605.1254366523
60 16049 9605.38131018156
61 16404 9605.6276429419
62 16757 9605.86487068523
63 17122 9606.09340910472
64 17467 9606.31365474182
65 17807 9606.52598585138
66 18146 9606.73076322772
67 18486 9606.92833099326
68 18825 9607.119017352
69 19165 9607.30313530949
70 19504 9607.48098336091
71 19843 9607.6528461488
72 20188 9607.8189950918
73 20540 9607.97968898585
74 20880 9608.13517457877
75 21228 9608.28568711972
76 21569 9608.43145088446
77 21982 9608.57267967741
78 22312 9608.7095773116
79 22639 9608.84233806743
80 22967 9608.97114713106
81 23294 9609.09618101336
82 23622 9609.21760795024
83 23949 9609.33558828513
84 24305 9609.45027483432
85 24499 9609.56181323596
86 24691 9609.67034228334
87 24884 9609.77599424332
88 25098 9609.87889516007
89 25283 9609.97916514541
90 25467 9610.07691865573
91 25653 9610.17226475644
92 25838 9610.26530737424
93 26024 9610.35614553814
94 26209 9610.44487360904
95 26394 9610.53158149918
96 26580 9610.61635488119
97 26765 9610.69927538774
98 26950 9610.78042080177
99 27134 9610.85986523809
100 27400 9610.93767931657
101 27677 9611.01393032708
102 27937 9611.08868238707
103 28211 9611.16199659157
104 28409 9611.23393115637
105 28604 9611.30454155433
106 28799 9611.37388064557
107 29061 9611.4419988013
108 29316 9611.50894402209
109 29573 9611.57476205031
110 29769 9611.63949647766
111 29962 9611.70318884726
112 30155 9611.76587875122
113 30347 9611.82760392345
114 30540 9611.88840032814
115 30786 9611.94830224413
116 31036 9612.00734234515
117 31289 9612.06555177641
118 31543 9612.12296022747
119 31870 9612.1795960017
120 32222 9612.23548608243
121 32520 9612.29065619603
122 32822 9612.34513087186
123 33215 9612.39893349945
124 33543 9612.45208638305
125 33870 9612.50461079342
126 34198 9612.55652701728
127 34526 9612.60785440433
128 34853 9612.6586114121
129 35181 9612.70881564857
130 35509 9612.75848391291
131 35838 9612.80763223407
132 36168 9612.85627590775
133 36548 9612.90442953141
134 36904 9612.95210703777
135 37143 9612.99932172655
136 37335 9613.04608629487
137 37525 9613.09241286607
138 37712 9613.13831301717
139 37897 9613.18379780505
140 38084 9613.22887779138
141 38273 9613.27356306635
142 38459 9613.31786327117
143 38646 9613.36178761973
144 38835 9613.40534491892
145 39022 9613.44854358822
146 39209 9613.49139167822
147 39586 9613.53389688831
148 39870 9613.57606658352
149 40059 9613.61790781048
150 40245 9613.65942731273
151 40432 9613.70063154521
152 40617 9613.74152668809
153 40992 9613.78211865991
154 41320 9613.82241313015
155 41677 9613.86241553112
156 42021 9613.90213106931
157 42362 9613.94156473625
158 42703 9613.98072131871
159 43043 9614.01960540859
160 43406 9614.05822141217
161 43756 9614.09657355908
162 44115 9614.1346659106
163 44471 9614.17250236789
164 44827 9614.21008667947
165 45211 9614.24742244866
166 45572 9614.2845131404
167 45864 9614.32136208794
168 46076 9614.35797249906
169 46295 9614.39434746213
170 46509 9614.43048995172
171 46731 9614.46640283412
172 46949 9614.5020888724
173 47176 9614.5375507314
174 47504 9614.57279098239
175 47859 9614.60781210746
176 48222 9614.64261650389
177 48505 9614.67720648804
178 48835 9614.71158429924
179 49108 9614.74575210354
180 49306 9614.77971199701
181 49501 9614.81346600916
182 49700 9614.84701610608
183 49957 9614.88036419348
184 50307 9614.91351211939
185 50569 9614.94646167704
186 50824 9614.97921460739
187 51076 9615.01177260156
188 51430 9615.04413730316
189 51638 9615.07631031061
190 51901 9615.10829317919
191 52229 9615.14008742302
192 52537 9615.17169451708
193 52838 9615.20311589892
194 53146 9615.23435297053
195 53476 9615.26540709991
196 53803 9615.29627962261
197 54125 9615.32697184333
198 54482 9615.35748503729
199 54828 9615.38782045156
200 55037 9615.4179793064
201 55237 9615.44796279646
202 55470 9615.47777209196
203 55705 9615.5074083398
204 55958 9615.5368726646
205 56206 9615.5661661697
206 56476 9615.5952899382
207 56727 9615.62424503372
208 56970 9615.65303250142
209 57179 9615.68165336873
210 57366 9615.71010864615
211 57610 9615.73839932802
212 57797 9615.76652639317
213 57982 9615.79449080568
214 58168 9615.82229351552
215 58371 9615.84993545895
216 58591 9615.87741755946
217 58779 9615.90474072799
218 58966 9615.93190586366
219 59152 9615.95891385418
220 59338 9615.98576557633
221 59522 9616.01246189646
222 59708 9616.03900367082
223 59892 9616.0653917461
224 60076 9616.09162695971
225 60263 9616.11771014015
226 60449 9616.14364210746
227 60635 9616.16942367345
228 60820 9616.19505564204
229 61048 9616.22053880961
230 61269 9616.2458739652
231 61464 9616.27106189087
232 61743 9616.2961033619
233 61928 9616.32099914702
234 62113 9616.34575000873
235 62299 9616.37035670338
236 62484 9616.39481998157
237 62670 9616.41914058815
238 62857 9616.44331926254
239 63084 9616.46735673887
240 63280 9616.49125374614
241 63469 9616.51501100838
242 63655 9616.53862924484
243 63840 9616.56210917011
244 64026 9616.58545149423
245 64213 9616.60865692287
246 64398 9616.63172615745
247 64583 9616.6546598952
248 64768 9616.67745882938
249 64996 9616.70012364923
250 65181 9616.72265504027
251 65366 9616.7450536842
252 65551 9616.76732025909
253 65738 9616.78945543952
254 65926 9616.81145989651
255 66111 9616.83333429774
256 66299 9616.85507930751
257 66483 9616.87669558697
258 66669 9616.89818379393
259 66857 9616.9195445832
260 67041 9616.94077860645
261 67306 9616.96188651236
262 67604 9616.98286894665
263 67833 9617.00372655214
264 68038 9617.02445996875
265 68223 9617.04506983363
266 68409 9617.06555678107
267 68594 9617.08592144273
268 68779 9617.10616444751
269 68994 9617.12628642163
270 69201 9617.14628798874
271 69412 9617.16616976981
272 69735 9617.18593238333
273 70032 9617.20557644518
274 70317 9617.22510256876
275 70642 9617.24451136498
276 70852 9617.26380344228
277 71038 9617.28297940664
278 71224 9617.30203986168
279 71411 9617.32098540856
280 71597 9617.33981664606
281 71783 9617.35853417062
282 71969 9617.37713857636
283 72204 9617.39563045501
284 72404 9617.41401039602
285 72591 9617.43227898652
286 72776 9617.45043681138
287 73010 9617.46848445317
288 73206 9617.48642249218
289 73393 9617.50425150649
290 73578 9617.52197207192
291 73763 9617.53958476204
292 73950 9617.55709014821
293 74136 9617.57448879957
294 74338 9617.59178128308
295 74524 9617.60896816344
296 74743 9617.62605000325
297 75035 9617.64302736283
298 75358 9617.65990080035
299 75702 9617.67667087187
300 76045 9617.69333813121
301 76385 9617.70990313003
302 76725 9617.7263664179
303 77070 9617.74272854217
304 77422 9617.7589900481
305 77778 9617.77515147872
306 78128 9617.79121337503
307 78480 9617.80717627584
308 78829 9617.82304071781
309 79182 9617.83880723552
310 79537 9617.85447636141
311 79892 9617.87004862578
312 80107 9617.88552455684
313 80305 9617.90090468064
314 80501 9617.91618952121
315 80697 9617.93137960037
316 80890 9617.94647543789
317 81118 9617.96147755145
318 81314 9617.97638645652
319 81507 9617.99120266666
320 81700 9618.00592669316
321 81893 9618.02055904532
322 82085 9618.03510023029
323 82278 9618.04955075317
324 82471 9618.06391111693
325 82664 9618.07818182253
326 82856 9618.09236336876
327 83049 9618.10645625238
328 83242 9618.12046096806
329 83434 9618.13437800841
330 83626 9618.14820786391
331 83819 9618.16195102304
332 84012 9618.17560797216
333 84203 9618.18917919559
334 84394 9618.20266517558
335 84587 9618.21606639228
336 84779 9618.22938332383
337 84984 9618.2426164463
338 85180 9618.25576623367
339 85371 9618.2688331579
340 85565 9618.2818176889
341 85761 9618.29472029449
342 85955 9618.30754144048
343 86148 9618.32028159062
344 86340 9618.33294120665
345 86531 9618.34552074821
346 86723 9618.35802067294
347 86915 9618.37044143645
348 87107 9618.38278349229
349 87424 9618.39504729204
350 87705 9618.40723328516
351 87964 9618.41934191919
352 88273 9618.43137363957
353 88504 9618.44332888974
354 88699 9618.45520811116
355 88896 9618.46701174322
356 89131 9618.4787402234
357 89458 9618.49039398706
358 89719 9618.5019734676
359 89909 9618.51347909645
360 90095 9618.52491130303
361 90280 9618.53627051474
362 90467 9618.54755715702
363 90672 9618.55877165332
364 90949 9618.56991442508
365 91153 9618.58098589183
366 91417 9618.59198647104
367 91659 9618.60291657827
368 92032 9618.61377662708
369 92369 9618.62456702907
370 92658 9618.63528819392
371 92977 9618.64594052929
372 93353 9618.65652444094
373 93729 9618.66704033268
374 94044 9618.6774886063
375 94392 9618.68786966176
376 94736 9618.69818389703
377 95077 9618.70843170813
378 95425 9618.71861348919
379 95843 9618.72872963242
380 96278 9618.73878052806
381 96717 9618.74876656451
382 97143 9618.75868812818
383 97493 9618.76854560365
384 97880 9618.77833937355
385 98212 9618.78806981864
386 98539 9618.79773731777
387 98867 9618.80734224792
388 99194 9618.81688498419
389 99522 9618.82636589979
390 99850 9618.83578536607
391 100177 9618.84514375248
392 100504 9618.85444142667
393 100832 9618.86367875438
394 101200 9618.87285609952
395 101529 9618.88197382415
396 101875 9618.89103228847
397 102245 9618.90003185089
398 102574 9618.90897286794
399 102901 9618.91785569435
400 103229 9618.92668068303
401 103556 9618.93544818505
402 103883 9618.94415854967
403 104211 9618.95281212439
404 104468 9618.96140925489
405 104656 9618.969950285
406 104842 9618.97843555684
407 105075 9618.98686541074
408 105268 9618.99524018515
409 105461 9619.00356021688
410 105722 9619.01182584092
411 105908 9619.02003739047
412 106094 9619.028195197
413 106279 9619.03629959028
414 106464 9619.04435089822
415 106666 9619.05234944711
416 106852 9619.06029556143
417 107076 9619.06818956394
418 107375 9619.07603177576
419 107703 9619.08382251619
420 107975 9619.09156210286
421 108317 9619.09925085173
422 108666 9619.10688907701
423 109026 9619.11447709124
424 109367 9619.12201520529
425 109706 9619.12950372834
426 110045 9619.13694296788
427 110397 9619.14433322976
428 110748 9619.15167481812
429 111104 9619.15896803552
430 111456 9619.16621318281
431 111810 9619.17341055921
432 112162 9619.18056046232
433 112516 9619.1876631881
434 112862 9619.19471903087
435 113235 9619.20172828331
436 113539 9619.20869123658
437 113911 9619.21560818013
438 114186 9619.22247940189
439 114506 9619.22930518814
440 114787 9619.23608582355
441 115160 9619.2428215913
442 115491 9619.24951277291
443 115857 9619.25615964839
444 116212 9619.26276249613
445 116544 9619.26932159302
446 116892 9619.27583721434
447 117334 9619.28230963388
448 117524 9619.28873912385
449 117711 9619.29512595497
450 117896 9619.30147039638
451 118083 9619.30777271575
452 118303 9619.31403317921
453 118508 9619.32025205139
454 118694 9619.32642959542
455 118879 9619.33256607294
456 119066 9619.33866174411
457 119252 9619.34471686754
458 119438 9619.35073170049
459 119623 9619.35670649864
460 119809 9619.36264151625
461 120040 9619.36853700613
462 120469 9619.37439321964
463 120811 9619.38021040667
464 121068 9619.38598881568
465 121252 9619.39172869373
466 121468 9619.39743028642
467 121668 9619.40309383797
468 121854 9619.40871959113
469 122040 9619.41430778729
470 122225 9619.41985866643
471 122411 9619.42537246711
472 122599 9619.43084942655
473 122785 9619.43628978054
474 122971 9619.44169376356
475 123157 9619.44706160865
476 123403 9619.45239354752
477 123589 9619.45768981052
478 123775 9619.46295062667
479 123962 9619.46817622361
480 124149 9619.47336682767
481 124333 9619.47852266384
482 124519 9619.48364395579
483 124704 9619.48873092588
484 124890 9619.49378379512
485 125146 9619.49880278326
486 125334 9619.50378810872
487 125520 9619.50873998864
488 125704 9619.51365863886
489 125891 9619.51854427395
490 126076 9619.52339710722
491 126262 9619.52821735067
492 126448 9619.53300521506
493 126634 9619.53776090993
494 126819 9619.54248464347
495 127004 9619.54717662273
496 127246 9619.55183705347
497 127571 9619.55646614022
498 127770 9619.56106408631
499 127972 9619.56563109379
500 128253 9619.57016736357
501 128539 9619.57467309531
502 128867 9619.57914848746
503 129324 9619.5835937373
504 129577 9619.58800904091
505 129864 9619.59239459317
506 130112 9619.59675058782
507 130459 9619.60107721738
508 130832 9619.60537467325
509 131148 9619.60964314562
510 131386 9619.61388282356
511 131702 9619.61809389497
