0 32148 2186.16138721893
1 58497 3292.27846264757
2 85315 3985.58370394793
3 113921 4523.1669844645
4 136109 4991.767160295
5 157655 5464.15096501523
6 181542 5997.66332151936
7 204202 6602.32054473048
8 227527 7210.23997480174
9 256196 7723.04175872384
10 279899 8096.22807975336
11 306538 8348.29620255252
12 328676 8518.25866305057
13 351869 8638.18509102415
14 373795 8728.23328658147
15 397667 8799.82691545818
16 421628 8859.27245574164
17 446155 8910.12353349869
18 467698 8954.48975718409
19 490288 8993.71514793221
20 518016 9028.72216057241
21 543395 9060.18693581322
22 566808 9088.6309411566
23 589348 9114.47114073263
24 616125 9138.04922336638
25 642007 9159.64988232252
26 668144 9179.51307249476
27 690443 9197.84273802349
28 716074 9214.81332514836
29 742671 9230.57481266099
30 767902 9245.2566945485
31 795258 9258.9711898792
32 824085 9271.81586448284
33 849780 9283.87579437463
34 874533 9295.22536590178
35 900029 9305.92978401717
36 923443 9316.04634350572
37 951149 9325.62550595125
38 972856 9334.71181627536
39 996421 9343.3446858771
40 1020175 9351.55906417487
41 1047140 9359.38601626265
42 1070004 9366.85322118627
43 1096933 9373.98540278372
44 1134037 9380.80470299176
45 1159261 9387.33100587288
46 1186805 9393.58221927441
47 1215007 9399.57451994637
48 1237401 9405.32256704504
49 1264616 9410.83968821634
50 1288704 9416.13804183816
51 1315463 9421.22875849663
52 1340237 9426.12206434409
53 1366617 9430.82738862934
54 1392292 9435.35345739016
55 1416304 9439.70837503982
56 1439072 9443.899695361
57 1463636 9447.93448323449
58 1493791 9451.81936826263
59 1519433 9455.56059131297
60 1547305 9459.16404487949
61 1572762 9462.63530805514
62 1597625 9465.97967681298
63 1623005 9469.20219021016
64 1648509 9472.30765305726
65 1670274 9475.30065552727
66 1694991 9478.18559012422
67 1719774 9480.96666637686
68 1743200 9483.64792357976
69 1767034 9486.23324186083
70 1787484 9488.72635182191
71 1810517 9491.13084296416
72 1832410 9493.45017108139
73 1859806 9495.6876647824
74 1882057 9497.84653127844
75 1907598 9499.92986155321
76 1928612 9501.94063501639
77 1952941 9503.88172372546
78 1974775 9505.75589624841
79 1998920 9507.56582122855
80 2022129 9509.31407070214
81 2046333 9511.00312321085
